                                                                                                                                                
================
== TensorFlow ==
================

NVIDIA Release 20.07-tf2 (build 14714731)
TensorFlow Version 2.2.0

Container image Copyright (c) 2020, NVIDIA CORPORATION.  All rights reserved.
File: 862dd14fb01e473c3cb8bd4088395d2f.jpg, Guess: Drowzee Correct: Drowzee
File: 86a705002fb21761fcd1fd9f4f594a45.png, Guess: Golbat Correct: Drowzee
File: 882a4d725d5046409bbcce6c741dd27c.jpg, Guess: Drowzee Correct: Drowzee
File: 88d4dac5f9e2f91427cb17209d0cf4b2.png, Guess: Zubat Correct: Drowzee
File: 8ac310d252a0e8dbbdc6966488673506.png, Guess: Drowzee Correct: Drowzee
File: 8b77192f0a8495dd2fbe7d0ad1ecfee5.jpg, Guess: Lapras Correct: Drowzee
File: 8dc7120c3da7042f936ea3ce2747eb38.png, Guess: Drowzee Correct: Drowzee
File: 8dcc7ccf22fc41b3b086ac643d635023.jpg, Guess: Snorlax Correct: Drowzee
File: 8ee67f402dd20b44633c32adc63dd087.jpg, Guess: Tentacool Correct: Drowzee
File: 90901deca2c24acdbcbc25bca4c42661.jpg, Guess: Drowzee Correct: Drowzee
File: 90a3672a96e3ee54b478f43a8394acd5.jpg, Guess: Weezing Correct: Drowzee
File: 90cc3673030611d47b6cac0319b691c0.jpg, Guess: Drowzee Correct: Drowzee
File: 90ccb8064f9c4d1998c5fcabba1af8cb-0.jpg, Guess: Tentacool Correct: Drowzee
File: 913ccfba05a5d5c5ac57681c5f8333c0.jpg, Guess: Articuno Correct: Drowzee
File: 9741cfa9653692e15f12fee039118b02.jpg, Guess: Venusaur Correct: Drowzee
File: 97a50da812a45d32a78a870848df93d6.jpg, Guess: Drowzee Correct: Drowzee
File: 99747db43bdac0cb9168253bc46372dd.jpg, Guess: Drowzee Correct: Drowzee
File: 99dc08c15d2da95330cc37a0ba65db4c.jpg, Guess: Nidorina Correct: Drowzee
File: 9a64dc9e06173d7f0426b096a9536cdb.jpg, Guess: Drowzee Correct: Drowzee
File: 9cfc8903b156060d7b17269fafe4edb5.jpg, Guess: Drowzee Correct: Drowzee
File: 9d8ef77b492538a35e6fb2f8f1fce65d.png, Guess: Ivysaur Correct: Drowzee
File: 9dfebe313bdfa305b007c8f5d760da7f.png, Guess: Drowzee Correct: Drowzee
File: 9eb5b93ae08347e9a81b16a1cab94f21.jpg, Guess: Drowzee Correct: Drowzee
File: a012d62d0b2b4b08b47213b1e3c75d2b.png, Guess: Rhyhorn Correct: Drowzee
File: a0c84ec64bfd4051b74f28a9862f1850.jpg, Guess: Drowzee Correct: Drowzee
File: a26b58129f80581c22a3768101fd1992.jpg, Guess: Machop Correct: Drowzee
File: a42fc900b614873b378fe5e43f8af8a4.jpg, Guess: Machop Correct: Drowzee
File: a511fce76665430faefa678568b3819c.jpg, Guess: Drowzee Correct: Drowzee
File: a5e18f22a025ab64b6d28c917b1eefec.jpg, Guess: Drowzee Correct: Drowzee
File: a80a9e5e63a19ee449498c23bd5f2631.jpg, Guess: Drowzee Correct: Drowzee
File: a93bb649717e4cf09d0aa76e5fa35d94.jpg, Guess: Drowzee Correct: Drowzee
File: aa342fbeba15fc99de9e9bcab9fe1a6c.jpg, Guess: Drowzee Correct: Drowzee
File: aaf7690d7334f4f1c496a6ae7bdf1395.jpg, Guess: Drowzee Correct: Drowzee
File: ab3f4c3a7d884a16a554f6fe27a25530.jpg, Guess: Drowzee Correct: Drowzee
File: ac27e0ab719230a6e475edbc91346bcb.jpg, Guess: Drowzee Correct: Drowzee
File: ac38b05e718237fd1b005d8a7535f05b.jpg, Guess: Drowzee Correct: Drowzee
File: ac3c75d293d6b266f760b04fbf1bb1d0.jpg, Guess: Drowzee Correct: Drowzee
File: aca8be36831739b86cb53e580da96dda.jpg, Guess: Drowzee Correct: Drowzee
File: acd378ab63e859fb6792d2ea7a4b19c5.jpg, Guess: Nidorina Correct: Drowzee
File: aced4a46218610e6f99c3d9245247635.jpg, Guess: Tangela Correct: Drowzee
File: ad1b8a1ced35615e2dd9904ff765f6fb.jpg, Guess: Vaporeon Correct: Drowzee
File: afd09c6927924796ec417da0e80db53c.jpg, Guess: Drowzee Correct: Drowzee
File: b38f91d7ccea93a60df41f16c3522907.jpg, Guess: Machamp Correct: Drowzee
File: b47eb93bfd09df2bd8a5bd62c5e97d8d.png, Guess: Drowzee Correct: Drowzee
File: b4d152012b6a294d34c68b601e2bf118.jpg, Guess: Drowzee Correct: Drowzee
File: b71359eb72954728b708d334963cd056.jpg, Guess: Drowzee Correct: Drowzee
File: b728761b6cca4d09771c08e9008e5fea.png, Guess: Drowzee Correct: Drowzee
File: b78350e36f198fbed174a58ab0eb8c61.jpg, Guess: Drowzee Correct: Drowzee
File: b8b6717a6a754bc9968b319b493c0eaa.jpg, Guess: Drowzee Correct: Drowzee
File: badd2ec54df3442eb5667423cac2f4ff.jpg, Guess: Drowzee Correct: Drowzee
File: bb4422ade54641c6b00ced1a413e422c.jpg, Guess: Drowzee Correct: Drowzee
File: bd106f4bc5e913e4bf72eec5331bc93d.jpg, Guess: Drowzee Correct: Drowzee
File: be2dfa77fb23a7fd669fe3a2195e2722.jpg, Guess: Nidorina Correct: Drowzee
File: c6383d151f7cff19967ca41d188be42d.jpg, Guess: Tentacool Correct: Drowzee
File: c7adb8fff16417dede0bb8ae51f72cdc.jpg, Guess: Muk Correct: Drowzee
File: ca04d536668a70ffa292e6dae5571eac.jpg, Guess: Drowzee Correct: Drowzee
File: ca72d48b6d3fbea74037da14a3c588d8.jpg, Guess: Drowzee Correct: Drowzee
File: cae2ff17773af098ee900d78805b13b6.jpg, Guess: Graveler Correct: Drowzee
File: caf23a675b76fb70621a7f36f31a5d4a.jpg, Guess: Drowzee Correct: Drowzee
File: cb3655c65a529a3a0d7b4a0ab3a93f04.jpg, Guess: Omastar Correct: Drowzee
File: cc61f272b56b01a0fd5d8ab80a8e3dc8.png, Guess: Drowzee Correct: Drowzee
File: cedb4019473e000e8fb4e7a944e8a555.png, Guess: Drowzee Correct: Drowzee
File: cef477428342f3d8e1f7533a4fcdae83.jpg, Guess: Mew Correct: Drowzee
File: cf502bd46ca44bb095f6eb81df7c74e3.jpg, Guess: Drowzee Correct: Drowzee
File: d23a5e632e37eee9b83a1fd17dc69c8f.jpg, Guess: Drowzee Correct: Drowzee
File: d41ba8836d764cf5de1ce146ba7785dd.jpg, Guess: Nidorina Correct: Drowzee
File: d474ff6a2e74d20255bc16293c6139a8.jpg, Guess: Tentacool Correct: Drowzee
File: d4b8de8d4bff7dd4bb6e892ac0b911d0.jpg, Guess: Golduck Correct: Drowzee
File: d62e4954ad4b4e41171f42cfbfa72e3a.jpg, Guess: Drowzee Correct: Drowzee
File: d696d330c0004e43dff07d17071a8f72.jpg, Guess: Drowzee Correct: Drowzee
File: d6af5f4209e6996f6cbbebea1c06ca00.png, Guess: Drowzee Correct: Drowzee
File: d78a7110414b3a905c744c12ab455568.jpg, Guess: Machoke Correct: Drowzee
File: d7a44881655ab58e542137a238248d48.jpg, Guess: Drowzee Correct: Drowzee
File: d8ca829c55179b1111fc89cec93ca416.jpg, Guess: Drowzee Correct: Drowzee
File: d935c1ad2a9f0816cb20c6112b3689c4.jpg, Guess: Drowzee Correct: Drowzee
File: d9b4234abb10c1f9056b2185e97deef7.png, Guess: Machop Correct: Drowzee
File: dd62ef1dc582301b3990cf0e0bcb79d2.jpg, Guess: Drowzee Correct: Drowzee
File: ddac9878f170d4ce35f79f869d7bc564.jpg, Guess: Drowzee Correct: Drowzee
File: ddf1b9e9b3788c5ecd7426655d6af120.png, Guess: Drowzee Correct: Drowzee
File: ddfa40826cfdffb3e51079d20a8d16f8.jpg, Guess: Drowzee Correct: Drowzee
File: dfdef2c319eb0281d1f3eee07a881507.jpg, Guess: Drowzee Correct: Drowzee
File: e022ec7a8eeb07bd757f8facc021882b.png, Guess: Drowzee Correct: Drowzee
File: e043f377741b4fce8bb930c8f37b603e.jpg, Guess: Drowzee Correct: Drowzee
File: e05da9f0397a51135d09a09a3bfe262a.jpg, Guess: Muk Correct: Drowzee
File: e18de4783e2a1e836d3edf31518ede97.jpg, Guess: Magmar Correct: Drowzee
File: e1b2871ec1b604e50b2aa28c896ead25.png, Guess: Wartortle Correct: Drowzee
File: e2aaa7bb85306e48e5766f7d889c795d.jpg, Guess: Drowzee Correct: Drowzee
File: e2c852cb96efa12a81d40bcbedd5c60b.jpg, Guess: Drowzee Correct: Drowzee
File: e3ddc51e1f681884bbab9a70d975cc87.jpg, Guess: Drowzee Correct: Drowzee
File: e3df718cee30c1f61405560edb398f1b.jpg, Guess: Drowzee Correct: Drowzee
File: e3f3c551d22305889b8100bab1008308.jpg, Guess: Drowzee Correct: Drowzee
File: e5ba145d1f2573a7d59321d4003181a5.png, Guess: Drowzee Correct: Drowzee
File: e637dd2f441d3993719f4d2ccbd7a6e7.png, Guess: Drowzee Correct: Drowzee
File: e700cb8a0e1e677b135533bd0236cd33.jpg, Guess: Drowzee Correct: Drowzee
File: e7847edf3bb041d4911431f752d8606e.jpg, Guess: Drowzee Correct: Drowzee
File: e86ea33b0e423d35b1a3bbe02704aca8.jpg, Guess: Drowzee Correct: Drowzee
File: e8b2b51953bb3a9e605b9b8b42e2c975.png, Guess: Articuno Correct: Drowzee
File: e954501169eee823f80920373e1246c9.jpg, Guess: Grimer Correct: Drowzee
File: e9f0bba68d167406657a7e0ab9448628.jpg, Guess: Nidorina Correct: Drowzee
File: ea52efc94e947315579f6fa9ab7f130c.jpg, Guess: Drowzee Correct: Drowzee
File: ead6dba427cfbc037433c15c57b99e1a.jpg, Guess: Drowzee Correct: Drowzee
File: ee5d934d175557b504fe8d135dcd28ac.jpg, Guess: Drowzee Correct: Drowzee
File: ee64075a5c39929ef15053d72a268a27.jpg, Guess: Ivysaur Correct: Drowzee
File: ee82c7f1b83bd90935d3787cf81d6b6d.jpg, Guess: Seel Correct: Drowzee
File: ef01282a671e3af3db2e8711f9c0af31.jpg, Guess: Venusaur Correct: Drowzee
File: ef45cd126555d937d880b6d5e309e371.jpg, Guess: Drowzee Correct: Drowzee
File: efd7b062b6503a1a6e45f476136453fa.jpg, Guess: Drowzee Correct: Drowzee
File: f053e5667865d02932a1b4aa71b96691.png, Guess: Nidoqueen Correct: Drowzee
File: f07bd518eaf6811fab32780e34be4ec7.jpg, Guess: Nidorina Correct: Drowzee
File: f17ead5ed208a990ff21f9fdf0002bf3.jpg, Guess: Drowzee Correct: Drowzee
File: f200179b1f7e3308b89c62bee7fe455f.jpg, Guess: Hypno Correct: Drowzee
File: f3019e459027400182e15bf74e571c92.jpg, Guess: Drowzee Correct: Drowzee
File: f4aa999f94e942a6b7a8094283feeffa.jpg, Guess: Drowzee Correct: Drowzee
File: f585edc4df5fadc727590e85ebad4ade.jpg, Guess: Venusaur Correct: Drowzee
File: f8e449c1f0902fcd444e998ecbc65f47.jpg, Guess: Vaporeon Correct: Drowzee
File: f954abe6c632e05cd80b18a6539da895.png, Guess: Muk Correct: Drowzee
File: f9ceabd2f587864758894d54a8fc277e.jpg, Guess: Drowzee Correct: Drowzee
File: fab28ff952d786d49e5e797012b600ee.jpg, Guess: Poliwrath Correct: Drowzee
File: fb82d463dd9291be9e545ccdf049643f.jpg, Guess: Drowzee Correct: Drowzee
File: fbf16d4e93b1414a3bed4441de878ce6.png, Guess: Drowzee Correct: Drowzee
File: fdf526fc291d2204439549304f425230.jpg, Guess: Drowzee Correct: Drowzee
File: feb6cc434fb194ec9fd67dedaec0f61c.jpg, Guess: Poliwrath Correct: Drowzee
File: fee4b8859db65efc713023aedc439afa.jpg, Guess: Drowzee Correct: Drowzee
Accuracy for Drowzee: 0.59
File: 00000001.png, Guess: Dugtrio Correct: Dugtrio
File: 00000002.png, Guess: Dugtrio Correct: Dugtrio
File: 00000003.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000005.png, Guess: Dugtrio Correct: Dugtrio
File: 00000006.png, Guess: Dugtrio Correct: Dugtrio
File: 00000007.png, Guess: Dugtrio Correct: Dugtrio
File: 00000008.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000009.png, Guess: Dugtrio Correct: Dugtrio
File: 00000011.png, Guess: Dugtrio Correct: Dugtrio
File: 00000012.png, Guess: Grimer Correct: Dugtrio
File: 00000014.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000015.png, Guess: Dugtrio Correct: Dugtrio
File: 00000016.png, Guess: Dugtrio Correct: Dugtrio
File: 00000019.jpg, Guess: Oddish Correct: Dugtrio
File: 00000025.png, Guess: Dugtrio Correct: Dugtrio
File: 00000026.png, Guess: Dugtrio Correct: Dugtrio
File: 00000027.jpg, Guess: Diglett Correct: Dugtrio
File: 00000030.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000031.jpg, Guess: Aerodactyl Correct: Dugtrio
File: 00000033.png, Guess: Dugtrio Correct: Dugtrio
File: 00000036.png, Guess: Dugtrio Correct: Dugtrio
File: 00000042.jpg, Guess: Exeggcute Correct: Dugtrio
File: 00000045.png, Guess: Dugtrio Correct: Dugtrio
File: 00000046.png, Guess: Dugtrio Correct: Dugtrio
File: 00000048.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000051.jpg, Guess: Squirtle Correct: Dugtrio
File: 00000054.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000056.png, Guess: Dugtrio Correct: Dugtrio
File: 00000057.png, Guess: Dugtrio Correct: Dugtrio
File: 00000062.png, Guess: Dugtrio Correct: Dugtrio
File: 00000070.png, Guess: Dugtrio Correct: Dugtrio
File: 00000071.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000074.png, Guess: Dugtrio Correct: Dugtrio
File: 00000094.jpg, Guess: Machoke Correct: Dugtrio
File: 00000095.png, Guess: Dratini Correct: Dugtrio
File: 00000099.png, Guess: Dugtrio Correct: Dugtrio
File: 00000100.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000102.png, Guess: Squirtle Correct: Dugtrio
File: 00000104.png, Guess: Nidorina Correct: Dugtrio
File: 00000106.png, Guess: Oddish Correct: Dugtrio
File: 00000107.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000110.png, Guess: Dugtrio Correct: Dugtrio
File: 00000112.png, Guess: Wartortle Correct: Dugtrio
File: 00000118.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000122.png, Guess: Exeggcute Correct: Dugtrio
File: 00000123.png, Guess: Dugtrio Correct: Dugtrio
File: 00000124.png, Guess: Dugtrio Correct: Dugtrio
File: 00000145.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000151.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000161.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000164.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000167.png, Guess: Dugtrio Correct: Dugtrio
File: 00000169.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000196.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000201.jpg, Guess: Weezing Correct: Dugtrio
File: 00000212.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000213.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000223.png, Guess: Dugtrio Correct: Dugtrio
File: 00000225.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000229.jpg, Guess: Grimer Correct: Dugtrio
File: 00000230.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000232.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000236.jpg, Guess: Dugtrio Correct: Dugtrio
File: 00000237.jpg, Guess: Dugtrio Correct: Dugtrio
File: 0140c600f00eb4c917fa4c3eac73e775.jpg, Guess: Dugtrio Correct: Dugtrio
File: 01fe44a3c91489f732900d76b67fd1e4.jpg, Guess: Dugtrio Correct: Dugtrio
File: 0378a7655c944cc89222303111f2ee9d.jpg, Guess: Dugtrio Correct: Dugtrio
File: 04cec2643734a3a5139b90e0e3837eb4.jpg, Guess: Squirtle Correct: Dugtrio
File: 06307e970f2afdb57a6e744691fd0170.jpg, Guess: Dugtrio Correct: Dugtrio
File: 08269a7fa91b963c3391c7ce9f840379.png, Guess: Dugtrio Correct: Dugtrio
File: 083182d2f9dab591d42d18594864d8ed.jpg, Guess: Dugtrio Correct: Dugtrio
File: 088b2c5e6937c339208280f271d5058e.jpg, Guess: Dugtrio Correct: Dugtrio
File: 0b5001320f6f7125c906e27d6546e102.jpg, Guess: Squirtle Correct: Dugtrio
File: 0bfffe81a7c370594faa103b161b7ceb.jpg, Guess: Dugtrio Correct: Dugtrio
File: 0c5f972fb2c64e7f8468ef44c98ff3e5.jpg, Guess: Dugtrio Correct: Dugtrio
File: 0d52bf348fc7960f848d5438e5d3132d.jpg, Guess: Exeggcute Correct: Dugtrio
File: 0e6b5ccbbb9232af91bb1a5f919a1d1d.jpg, Guess: Dugtrio Correct: Dugtrio
File: 1061c5378fe842d9b1554a14d75e5857.jpg, Guess: Dugtrio Correct: Dugtrio
File: 1120845b19ede19393742c2a31d47929.jpg, Guess: Bulbasaur Correct: Dugtrio
File: 12b14467613b475c8236233ac679b6fb.jpg, Guess: Dugtrio Correct: Dugtrio
File: 14291cf280526dd8a42623f79c97b787.jpg, Guess: Dugtrio Correct: Dugtrio
File: 1453d590837e48df85676e05afa15b3f.jpg, Guess: Nidorina Correct: Dugtrio
File: 163b8e6465f71ea6c8b598fd0034e23f.png, Guess: Wartortle Correct: Dugtrio
File: 16b07df3ebd92eddb036ec4e7caec26b.jpg, Guess: Diglett Correct: Dugtrio
File: 17e1bc42e7e14ef19102d91e5b17cc6a.jpg, Guess: Dugtrio Correct: Dugtrio
File: 1913dc78701c476305a54e6cf66afad3.jpg, Guess: Dugtrio Correct: Dugtrio
File: 1c23a3d897042c54a4938503de9528b8.jpg, Guess: Dugtrio Correct: Dugtrio
File: 1d0126f37b10383cc3cd7a1117728a09.png, Guess: Dugtrio Correct: Dugtrio
File: 1d4fde8a093dbf04b1957f9f00d720af.png, Guess: Dugtrio Correct: Dugtrio
File: 20db2b284a0ec6684ac447e9be324855.jpg, Guess: Golduck Correct: Dugtrio
File: 20e31af9f117864a910b37269b44a9f4.jpg, Guess: Exeggcute Correct: Dugtrio
File: 20f31111b153c93a1d660b41d4424cd8.jpg, Guess: Dugtrio Correct: Dugtrio
File: 21b5aeec7d983ba515fb7970ae3792d4.jpg, Guess: Dugtrio Correct: Dugtrio
File: 22384569dc6c4c74afe1d64c5a06636c.jpg, Guess: Dugtrio Correct: Dugtrio
File: 2240b95d9757417992d8bd0846e2d354.jpg, Guess: Diglett Correct: Dugtrio
File: 23d49cb84ba26686b9c95d9d02c528be.jpg, Guess: Dugtrio Correct: Dugtrio
File: 2567c6428942424496f02d511c3d61b5.jpg, Guess: Grimer Correct: Dugtrio
File: 256ecb401f7aae0d672b201b6ebd8130.jpg, Guess: Dugtrio Correct: Dugtrio
File: 28ed34a90a538725914b93e15e93fe99.jpg, Guess: Dugtrio Correct: Dugtrio
File: 2af0c6e61a026743df772ec02b2d2a87.jpg, Guess: Dugtrio Correct: Dugtrio
File: 2d5e46eee7f148a7aa176e86e943fb4f.jpg, Guess: Tentacool Correct: Dugtrio
File: 2dfce53ad373e6dc5895343d0df65ec7.jpg, Guess: Dugtrio Correct: Dugtrio
File: 2ef0b6365c8232e6e11b882125a75257.jpg, Guess: Dugtrio Correct: Dugtrio
File: 2f5fc7477fe4452e89ad22df799182c3.jpg, Guess: Squirtle Correct: Dugtrio
File: 2fa2532feddd4f3bb8ca2374b6d31e75.jpg, Guess: Machoke Correct: Dugtrio
File: 2fcd2a7645fce84c0f744470e7d31fd3.jpg, Guess: Squirtle Correct: Dugtrio
File: 2ff10d7b2f3071134c8100ecb02d04e9.jpg, Guess: Shellder Correct: Dugtrio
File: 314def21d979344d02aad7b5dfe48e43.jpg, Guess: Gloom Correct: Dugtrio
File: 316ef67b56b04f35c78b71607ef196a0.jpg, Guess: Wartortle Correct: Dugtrio
File: 3396584e63d04e74b83b075db95692ce.jpg, Guess: Dugtrio Correct: Dugtrio
File: 3476fa83cec59f9614bde4cbea60db19.jpg, Guess: Squirtle Correct: Dugtrio
File: 348bafb9f4b618b9b439b384a2f22d79.jpg, Guess: Dugtrio Correct: Dugtrio
File: 350e8e9520709690e18442c69022741b.png, Guess: Dugtrio Correct: Dugtrio
File: 39c193e688b6b3ae79c4e3737aabdb00.jpg, Guess: Squirtle Correct: Dugtrio
File: 3a68a1545ac8162b10f3c71e2faf3a4a.png, Guess: Dugtrio Correct: Dugtrio
File: 3ab10492059f0686680acd03fa76396b.jpg, Guess: Dugtrio Correct: Dugtrio
File: 3ac1026d8fdee05f300476999af873a7.jpg, Guess: Dugtrio Correct: Dugtrio
File: 3b347573623f6b17706735daf5fcc05a.jpg, Guess: Dugtrio Correct: Dugtrio
File: 3ccf08dd3a60749b8d31e97d3dd56368.jpg, Guess: Aerodactyl Correct: Dugtrio
File: 3e1deae29fa24e90b4de2c9dab3af362.jpg, Guess: Dugtrio Correct: Dugtrio
File: 3ed12c293e9b689d72be2b2111ed7c62.jpg, Guess: Dugtrio Correct: Dugtrio
File: 40c9d071bc590f58a392fdf9ed75b039.jpg, Guess: Dugtrio Correct: Dugtrio
File: 420f146b1cfd45b49bc95f23101fdebb.jpg, Guess: Wartortle Correct: Dugtrio
File: 42445d90a7ed927e5783e26953864b8c.jpg, Guess: Squirtle Correct: Dugtrio
File: 42b4e680832400ae8c23238ac32866f4.jpg, Guess: Dugtrio Correct: Dugtrio
File: 42ce05d139333cb47acfa07f3f421d7a.jpg, Guess: Dugtrio Correct: Dugtrio
File: 43ed8067744e109b685d4a15b0b1155d.jpg, Guess: Dugtrio Correct: Dugtrio
File: 45895fce96a5f51e2f4f1e740c926602.jpg, Guess: Diglett Correct: Dugtrio
File: 46e4dab2c2d27e38a8451cac6edaeda2.jpg, Guess: Dugtrio Correct: Dugtrio
File: 4736753fffd7628fe217942692c4731b.jpg, Guess: Dugtrio Correct: Dugtrio
File: 48a194ffd08e410ebf1b2945d1a6a475.jpg, Guess: Dugtrio Correct: Dugtrio
File: 4906137404ea4962ae8c43342d09a990.jpg, Guess: Dugtrio Correct: Dugtrio
File: 4a82c6563bec060f999206975758e3ac.jpg, Guess: Exeggcute Correct: Dugtrio
File: 4abf95690daafda2190843a53927b4de.jpg, Guess: Dugtrio Correct: Dugtrio
File: 4b7b2568edd8ed977c894dd0b0e01ff2.jpg, Guess: Dugtrio Correct: Dugtrio
File: 4c200d95d0d635874e3b9084c438b10a.jpg, Guess: Dugtrio Correct: Dugtrio
File: 4ced84816eaaa443a6960dc03366b0f8.jpg, Guess: Nidoqueen Correct: Dugtrio
File: 4ded7c970181fd8cf3928b24a504502a.jpg, Guess: Dugtrio Correct: Dugtrio
File: 4ea637e7d0650aaed8d0254f51def341.jpg, Guess: Dugtrio Correct: Dugtrio
File: 4f0497ae9b4b4b49df2d09269185311a.png, Guess: Grimer Correct: Dugtrio
File: 4f05e905d2f144f3991c85db17a76c0e.jpg, Guess: Magnemite Correct: Dugtrio
File: 4fe6abb93f264ca9aa0dd9df22c118ad.jpg, Guess: Dugtrio Correct: Dugtrio
File: 51208c9a70784c36a5afa7fac6c3c127.jpg, Guess: Dugtrio Correct: Dugtrio
File: 53df786cb7354ea350e9662403064d75.jpg, Guess: Dugtrio Correct: Dugtrio
File: 558f03ae72bce1b20d62878b6d8fc296.jpg, Guess: Dugtrio Correct: Dugtrio
File: 56a2aa8af1c4cf67d4d0a24f8e315fbc.png, Guess: Dugtrio Correct: Dugtrio
File: 5723ee7e43317fa9abdd3ea457114417.jpg, Guess: Dugtrio Correct: Dugtrio
File: 5a67c3211ec2f80688d13d77c1855c85.jpg, Guess: Dugtrio Correct: Dugtrio
File: 5b00777bb10bb638e090aac861d75d42.png, Guess: Dugtrio Correct: Dugtrio
File: 5bfec859fd2646adbe9fb27011a39598.jpg, Guess: Dugtrio Correct: Dugtrio
File: 5cbc08db5fd059063a294c7142934952.jpg, Guess: Machoke Correct: Dugtrio
File: 5edea6349461bf2a95bb565871e4194f.png, Guess: Dugtrio Correct: Dugtrio
File: 5ee98ee444934592bb32b0bef5c99b83.jpg, Guess: Squirtle Correct: Dugtrio
File: 602840d3943c6d8d58ec03d287429901.jpg, Guess: Dugtrio Correct: Dugtrio
File: 6099bddbda63ef67a41e74d9c2f71e37.jpg, Guess: Dugtrio Correct: Dugtrio
File: 60aac3919b157b16bbad21cf8cc971c3.png, Guess: Dugtrio Correct: Dugtrio
File: 61c48712a73d0cfa4231dfb957ffa13b.jpg, Guess: Dugtrio Correct: Dugtrio
File: 622ddf652fa704041e2d1d5074cfa0cc.jpg, Guess: Squirtle Correct: Dugtrio
File: 62c0dda5ddaffe01da404585e0a624d5.jpg, Guess: Dugtrio Correct: Dugtrio
File: 63bb80dc48ba46d69a8026d9d6d2ff77.jpg, Guess: Exeggcute Correct: Dugtrio
File: 671e3945bc084af29f8750b74f42bfd8.jpg, Guess: Dugtrio Correct: Dugtrio
File: 672bc1c387c8d48346dccb856dd15a52.jpg, Guess: Dugtrio Correct: Dugtrio
File: 686c256fdd63142a5aebe359cfd84d93.jpg, Guess: Seel Correct: Dugtrio
File: 68856652a129e758a04417f0cf0137c5.jpg, Guess: Tangela Correct: Dugtrio
File: 69226e9b5b00e5f64739b3a784707a85.jpg, Guess: Grimer Correct: Dugtrio
File: 694dfb4ee6589705260da6e45ad5159a.png, Guess: Dugtrio Correct: Dugtrio
File: 6be54c8a5190919573041ece8a9881a9.png, Guess: Dugtrio Correct: Dugtrio
File: 6c2d9495c3354341ad86713b66017920.jpg, Guess: Dugtrio Correct: Dugtrio
File: 6ca104f5dd86ec72d2460a3212873b58.jpg, Guess: Jynx Correct: Dugtrio
File: 6e89d2e3d503059d8143b7069e6b6190.jpg, Guess: Dugtrio Correct: Dugtrio
File: 6ec46e97014fd3f8bd34de2a2ccd7757.png, Guess: Dugtrio Correct: Dugtrio
File: 6f9023a15b4ef6cac26783e9c34e3899.png, Guess: Dugtrio Correct: Dugtrio
File: 71e38220af2643b78722574fa9a51afa.jpg, Guess: Dugtrio Correct: Dugtrio
File: 728f3157bb9acb436cabbfc435d5acdb.jpg, Guess: Dugtrio Correct: Dugtrio
File: 730e822f53494782884f5dc389b32556.jpg, Guess: Dugtrio Correct: Dugtrio
File: 73ce9aac2515a9c678c527b8f0984cb8.jpg, Guess: Dugtrio Correct: Dugtrio
File: 73cf45204c16d1092c8bcf46e9330c89.jpg, Guess: Oddish Correct: Dugtrio
File: 73f08af7fa354c60b63d890f76f06aeb.jpg, Guess: Dugtrio Correct: Dugtrio
File: 750189fefcc77a9e6c50d03d677cde26.jpg, Guess: Dugtrio Correct: Dugtrio
File: 751d653bb6ffa8540af3987a16e1a677.png, Guess: Dratini Correct: Dugtrio
File: 75e25d2352f7486b549971deddddce85.jpg, Guess: Dugtrio Correct: Dugtrio
File: 75eac72453084c6dd8274d09ee1c0f56.png, Guess: Oddish Correct: Dugtrio
File: 75eb5d1c678613cf6c494ab48363061e.jpg, Guess: Dugtrio Correct: Dugtrio
File: 77ad2429259e6cdf48d94efb20f3f1a4.jpg, Guess: Dugtrio Correct: Dugtrio
File: 77d8c4107ac51e8237d4ae694e54c61d.jpg, Guess: Dugtrio Correct: Dugtrio
File: 781e2b7e7ea01a48a12b18b33c73168f.jpg, Guess: Onix Correct: Dugtrio
